sentence|sentiment|chapter|book|spells|characters|groups
 Harry, Fred, and George followed|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'George Weasley', 'Fred Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', ""Dumbledore's Army"", 'Potter Family'}"
  “Flint!” Wood bellowed at the Slytherin Captain|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Oliver Wood'}|{'Gryffindor', 'Slytherin', 'Gryffindor Quidditch', 'Founder'}
 “This  is our practice time! We got up specially! You can  clear off now!”  Marcus Flint was even larger than Wood|0.5386|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Oliver Wood'}|{'Gryffindor', 'Gryffindor Quidditch'}
 He had a  look of trollish cunning on his face as he replied,  “Plenty of room for all of us, Wood|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Oliver Wood'}|{'Gryffindor', 'Gryffindor Quidditch'}
”  Angelina, Alicia, and Katie had come over, too|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Alicia Spinnet', 'Angelina Johnson', 'Katie Bell'}|"{'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army""}"
 There  were no girls on the Slytherin team, who stood  shoulder to shoulder, facing the Gryffindors, leering  to a man|-0.296|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor', 'Salazar Slytherin'}|{'Gryffindor', 'Slytherin', 'Founder'}
  “But I booked the field!” said Wood, positively spitting  with rage|-0.126|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Oliver Wood'}|{'Gryffindor', 'Gryffindor Quidditch'}
 “I booked it!”  “Ah,” said Flint|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 “But Tve got a specially signed note  here from Professor Snape|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
 % Professor S|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Snape, give  the Slytherin team permission to practice today on the  Quidditch field owinq to the need to train their new  Seeker|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Severus Snape'}|{'Teacher', 'Slytherin', 'Founder', 'Order of the Phoenix'}
 ’ ”  “You’ve got a new Seeker?” said Wood, distracted|-0.34|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Oliver Wood'}|{'Gryffindor', 'Gryffindor Quidditch'}
  “Where?”  And from behind the six large figures before them  came a seventh, smaller boy, smirking all over his  pale, pointed face|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 It was Draco Malfoy|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
  “Aren’t you Lucius Malfoy’s son?” said Fred, looking  at Malfoy with dislike|-0.3818|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Lucius Malfoy', 'Fred Weasley', 'Draco Malfoy'}|"{'Inquisitorial Squad', 'Death Eater', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Weasley Family', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army""}"
  “Funny you should mention Draco’s father,” said Flint  as the whole Slytherin team smiled still more broadly|0.5423|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Founder', 'Slytherin Quidditch', 'Prefect'}
  “Let me show you the generous gift he’s made to the  Slytherin team|0.7351|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin'}|{'Slytherin', 'Founder'}
”  All seven of them held out their broomsticks|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Seven  highly polished, brand-new handles and seven sets of  fine gold lettering spelling the words Nimbus Two  Thousand and One gleamed under the Gryffindors’  noses in the early morning sun|0.2023|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor'}|{'Gryffindor', 'Founder'}
  “Very latest model|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Only came out last month,” said  Flint carelessly, flicking a speck of dust from the end  of his own|-0.25|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 “I believe it outstrips the old Two  Thousand series by a considerable amount|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 As for the  old Cleansweeps” — he smiled nastily at Fred and  George, who were both clutching Cleansweep Fives —  “sweeps the board with them|0.1531|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'George Weasley', 'Fred Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family'}"
”  None of the Gryffindor team could think of anything  to say for a moment|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor'}|{'Gryffindor', 'Founder'}
 Malfoy was smirking so broadly  his cold eyes were reduced to slits|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
  “Oh, look,” said Flint|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 “A field invasion|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  Ron and Hermione were crossing the grass to see  what was going on|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  “What’s happening?” Ron asked Harry|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 “Why aren’t  you playing? And what’s he doing here?”  He was looking at Malfoy, taking in his Slytherin  Quidditch robes|0.2869|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Founder', 'Slytherin Quidditch', 'Prefect'}
  “I’m the new Slytherin Seeker, Weasley,” said Malfoy,  smugly|0.0516|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Founder', 'Slytherin Quidditch', 'Prefect'}
 “Everyone’s just been admiring the brooms  my father’s bought our team|0.3818|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  Ron gaped, openmouthed, at the seven superb  broomsticks in front of him|0.6249|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  “Good, aren’t they?” said Malfoy smoothly|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
 “But  perhaps the Gryffindor team will be able to raise some  gold and get new brooms, too|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor'}|{'Gryffindor', 'Founder'}
 You could raffle off  those Cleansweep Fives; I expect a museum would  bid for them|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  The Slytherin team howled with laughter|0.4939|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin'}|{'Slytherin', 'Founder'}
  “At least no one on the Gryffindor team had to buy  their way in,” said Hermione sharply|0.2235|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor', 'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Founder', 'Prefect', ""Dumbledore's Army""}"
 “They got in on  pure talent|0.4215|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  The smug look on Malfoy’s face flickered|0.2023|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
  “No one asked your opinion, you filthy little  Mudblood,” he spat|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  Harry knew at once that Malfoy had said something  really bad because there was an instant uproar at his  words|-0.5849|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy', 'Harry Potter'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 Flint had to dive in front of Malfoy to stop Fred  and George jumping on him, Alicia shrieked, “How  dare you\”, and Ron plunged his hand into his robes,  pulled out his wand, yelling, “You’ll pay for that one,  Malfoy!” and pointed it furiously under Flint’s arm at  Malfoy’s face|-0.3802|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy', 'Fred Weasley', 'Ron Weasley', 'Alicia Spinnet', 'George Weasley'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Weasley Family', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army""}"
  A loud bang echoed around the stadium and a jet of  green light shot out of the wrong end of Ron’s wand,  hitting him in the stomach and sending him reeling  backward onto the grass|-0.4767|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  “Ron! Ron! Are you all right?” squealed Hermione|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  Ron opened his mouth to speak, but no words came  out|-0.4215|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
 Instead he gave an almighty belch and several  slugs dribbled out of his mouth onto his lap|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  The Slytherin team were paralyzed with laughter|0.4939|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin'}|{'Slytherin', 'Founder'}
  Flint was doubled up, hanging onto his new  broomstick for support|0.4019|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Malfoy was on all fours,  banging the ground with his fist|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
 The Gryffindors were  gathered around Ron, who kept belching large,  glistening slugs|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Founder', 'Prefect', ""Dumbledore's Army""}"
 Nobody seemed to want to touch  him|0.0772|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  “We’d better get him to Hagrid’s, it’s nearest,” said  Harry to Hermione, who nodded bravely, and the pair  of them pulled Ron up by the arms|0.7351|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid', 'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Order of the Phoenix', 'Potter Family'}"
  “What happened, Harry? What happened? Is he ill?  But you can cure him, can’t you?” Colin had run  down from his seat and was now dancing alongside  them as they left the field|-0.4329|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Colin Creevy', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
 Ron gave a huge heave and  more slugs dribbled down his front|0.3182|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  “Oooh,” said Colin, fascinated and raising his camera|0.4767|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Colin Creevy'}|"{""Dumbledore's Army"", 'Gryffindor'}"
  “Can you hold him still, Harry?”  “Get out of the way, Colin!” said Harry angrily|-0.4753|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Colin Creevy', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
 He and  Hermione supported Ron out of the stadium and  across the grounds toward the edge of the forest|0.3182|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  “Nearly there, Ron,” said Hermione as the  gamekeeper’s cabin came into view|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
 “You’ll be all right  in a minute — almost there — ”  They were within twenty feet of Hagrid’s house when  the front door opened, but it wasn’t Hagrid who  emerged|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid'}|{'Gamekeeper', 'Teacher', 'Order of the Phoenix'}
 Gilderoy Lockhart, wearing robes of palest  mauve today, came striding out|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Gilderoy Lockhart'}|{'Teacher'}
  “Quick, behind here,” Harry hissed, dragging Ron  behind a nearby bush|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 Hermione followed, somewhat  reluctantly|-0.0276|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “It’s a simple matter if you know what you’re doing!”  Lockhart was saying loudly to Hagrid|0.1007|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Gilderoy Lockhart', 'Rubeus Hagrid'}|{'Gamekeeper', 'Teacher', 'Order of the Phoenix'}
 “If you need  help, you know where I am! I’ll let you have a copy of  my book|0.4574|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 I’m surprised you haven’t already got one —  I’ll sign one tonight and send it over|0.2263|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Well, good-bye!”  And he strode away toward the castle|0.3382|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  Harry waited until Lockhart was out of sight, then  pulled Ron out of the bush and up to Hagrid’s front  door|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Gilderoy Lockhart', 'Rubeus Hagrid', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Order of the Phoenix', ""Dumbledore's Army"", 'Prefect', 'Potter Family'}"
 They knocked urgently|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  Hagrid appeared at once, looking very grumpy, but  his expression brightened when he saw who it was|0.631|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid'}|{'Gamekeeper', 'Teacher', 'Order of the Phoenix'}
  “Bin wonderin’ when you’d come ter see me — come  in, come in — thought you mighta bin Professor  Lockhart back again — ”  Harry and Hermione supported Ron over the  threshold into the one-roomed cabin, which had an  enormous bed in one corner, a fire crackling merrily  in the other|0.5106|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Gilderoy Lockhart', 'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 Hagrid didn’t seem perturbed by Ron’s  slug problem, which Harry hastily explained as he  lowered Ron into a chair|-0.6808|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Order of the Phoenix', ""Dumbledore's Army"", 'Prefect', 'Potter Family'}"
  “Better out than in,” he said cheerfully, plunking a  large copper basin in front of him|0.4767|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 “Get ’em all up,  Ron|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
”  “I don’t think there’s anything to do except wait for it  to stop,” said Hermione anxiously, watching Ron bend  over the basin|-0.2263|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
 “That’s a difficult curse to work at the  best of times, but with a broken wand — ”  Hagrid was bustling around making them tea|-0.6757|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid'}|{'Gamekeeper', 'Teacher', 'Order of the Phoenix'}
 His  boarhound, Fang, was slobbering over Harry|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Fang', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Pet', ""Dumbledore's Army"", 'Hagrids Pet', 'Potter Family'}"
  “What did Lockhart want with you, Hagrid?” Harry  asked, scratching Fang’s ears|0.0772|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Gilderoy Lockhart', 'Rubeus Hagrid', 'Fang', 'Harry Potter'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Order of the Phoenix', 'Pet', ""Dumbledore's Army"", 'Hagrids Pet', 'Potter Family'}"
  “Givin’ me advice on gettin’ kelpies out of a well,”  growled Hagrid, moving a half-plucked rooster off his  scrubbed table and setting down the teapot|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid'}|{'Gamekeeper', 'Teacher', 'Order of the Phoenix'}
 “Like I  don’ know|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 An’ bangin’ on about some banshee he  banished|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 If one word of it was true, I’ll eat my kettle|0.4215|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  It was most unlike Hagrid to criticize a Hogwarts  teacher, and Harry looked at him in surprise|-0.128|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid', 'Harry Potter'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Order of the Phoenix', ""Dumbledore's Army"", 'Potter Family'}"
  Hermione, however, said in a voice somewhat higher  than usual, “I think you’re being a bit unfair|-0.4767|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  Professor Dumbledore obviously thought he was the  best man for the job — ”  “He was the on’y man for the job,” said Hagrid,  offering them a plate of treacle toffee, while Ron  coughed squelchily into his basin|0.6369|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Albus Dumbledore', 'Rubeus Hagrid', 'Ron Weasley'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Order of the Phoenix', 'Prefect', 'Headmaster', ""Dumbledore's Army""}"
 “An’ I mean the  on’y one|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Gettin’ very difficult ter find anyone fer the  Dark Arts job|-0.4201|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 People aren’t too keen ter take it on,  see|0.3612|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 They’re startin’ ter think it’s jinxed|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 No one’s  lasted long fer a while now|-0.296|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 So tell me,” said Hagrid,  jerking his head at Ron|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid', 'Ron Weasley'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Order of the Phoenix', 'Prefect', ""Dumbledore's Army""}"
 “Who was he tryin’ ter  curse?”  “Malfoy called Hermione something — it must’ve been  really bad, because everyone went wild|-0.5849|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Draco Malfoy'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Slytherin', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army""}"
”  “It was bad,” said Ron hoarsely, emerging over the  tabletop looking pale and sweaty|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
 “Malfoy called her  ‘Mudblood,’ Hagrid — ”  Ron dived out of sight again as a fresh wave of slugs  made their appearance|0.3182|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid', 'Ron Weasley', 'Draco Malfoy'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Weasley Family', 'Slytherin Quidditch', 'Order of the Phoenix', 'Prefect', ""Dumbledore's Army""}"
 Hagrid looked outraged|-0.5423|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid'}|{'Gamekeeper', 'Teacher', 'Order of the Phoenix'}
  “He didn’!” he growled at Hermione|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “He did,” she said|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 “But I don’t know what it means|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 I  could tell it was really rude, of course — ”  “It’s about the most insulting thing he could think of,”  gasped Ron, coming back up|-0.7774|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
 “Mudblood’s a really  foul name for someone who is Muggle-born — you  know, non-magic parents|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 There are some wizards —  like Malfoy’s family — who think they’re better than  everyone else because they’re what people call pure-  blood|0.6597|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
” He gave a small burp, and a single slug fell  into his outstretched hand|0.4939|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 He threw it into the basin  and continued, “I mean, the rest of us know it doesn’t  make any difference at all|0.0|24 Mudbloods And Murmurs  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
